,Children,Age,Income,Outage_sec_perweek,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Timely_Response,Timely_Fixes,Timely_Replacements,Reliability,Options,Respectful_Response,Courteous_Exchange,Active_Listening,Education_9th_Grade_to_12th_Grade__No_Diploma,Education_Associate_Degree,Education_Bachelor_Degree,Education_Doctorate_Degree,Education_GED_or_Alternative_Credential,Education_Master_Degree,Education_No_Schooling_Completed,Education_Nursery_School_to_8th_Grade,Education_Professional_School_Degree,Education_Regular_High_School_Diploma,Education_Some_College__1_or_More_Years__No_Degree,Education_Some_College__Less_than_1_Year,Employment_Full_Time,Employment_Part_Time,Employment_Retired,Employment_Student,Employment_Unemployed,Marital_Divorced,Marital_Married,Marital_Never_Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Prefer_not_to_answer,Churn_No,Churn_Yes,Techie_No,Techie_Yes,Contract_Monthtomonth,Contract_One_year,Contract_Two_Year,Port_modem_No,Port_modem_Yes,Tablet_No,Tablet_Yes,InternetService_DSL,InternetService_Fiber_Optic,InternetService_None,Phone_No,Phone_Yes,Multiple_No,Multiple_Yes,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank_Transfer_auto,PaymentMethod_Credit_Card__auto,PaymentMethod_Electronic_Check,PaymentMethod_Mailed_Check
9729,0.0,53.27574750830565,38067.68,10.34336,1,64.6373,178.649,5838.571,4,5,6,2,4,3,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
9730,3.0,53.27574750830565,57050.83,9.98834,1,48.38976,107.867,4327.184,7,6,6,3,4,6,4,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
9731,2.095936042638241,70.0,3439.92,14.65992,0,65.39241,138.214,5602.94,3,3,3,3,4,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0
9732,6.0,22.0,51026.35,10.51941,0,71.24523,147.3936,6381.86,5,4,5,5,3,5,5,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
9733,0.0,26.0,39573.48,38.94551,0,65.85431,248.0848,5978.884,3,3,3,3,5,5,5,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
9734,2.095936042638241,53.27574750830565,39936.76222636489,8.13073,1,44.42372,270.5177,4963.969,2,3,2,5,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
9735,2.095936042638241,44.0,28155.15,10.32871,1,61.90557,172.6229,5860.25,4,3,4,3,4,3,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0
9736,2.095936042638241,77.0,25126.76,12.59008,0,59.60865,192.8115,5251.896,3,4,3,5,4,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0
9737,2.095936042638241,43.0,13289.12,8.800118,0,63.56661,173.3602,5556.021,3,2,2,4,3,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0
9738,3.0,42.0,39936.76222636489,7.089826,1,67.19702,175.7579,6425.619,5,4,4,2,2,5,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0
9739,1.0,53.27574750830565,39936.76222636489,6.774227,0,41.98389,198.3796,4333.831,4,3,4,5,4,5,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0
9740,0.0,53.27574750830565,7669.04,15.84312,1,67.71773,161.7173,5852.595,5,5,4,5,4,4,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0
9741,2.095936042638241,25.0,33781.57,7.831686,0,34.49885764604513,172.2807,5453.057,5,5,5,4,3,3,5,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0
9742,1.0,53.27574750830565,22507.15,11.8153,0,61.73668,154.6601,3398.8427520151345,3,2,4,6,2,5,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0
9743,2.0,53.27574750830565,11593.19,9.025722,0,44.01106,115.5169,3964.304,4,4,4,2,5,4,3,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
9744,1.0,53.27574750830565,39936.76222636489,9.639538,1,57.1358,118.4721,5277.71,5,3,4,4,2,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0
9745,2.0,22.0,55503.23,40.26435,1,48.99944,121.0038,4249.008,2,2,2,3,2,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
9746,2.095936042638241,53.27574750830565,17170.93,8.468782,0,59.64017,181.7817,5294.992,4,4,3,4,4,4,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
9747,2.0,23.0,39936.76222636489,17.31272,1,57.37711,247.1865,5558.648,3,3,3,6,2,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
9748,3.0,62.0,39936.76222636489,15.54361,0,70.35289,182.4247,6058.624,3,3,4,5,3,5,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
9749,2.095936042638241,84.0,25520.76,9.127051,0,71.58111,147.859,6001.86,2,3,2,4,4,3,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0
9750,2.0,32.0,39936.76222636489,10.2901,0,68.08277,128.4448,5774.249,4,3,3,4,2,5,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0
9751,2.095936042638241,81.0,39539.32,13.62013,0,60.08453,172.3717,3398.8427520151345,3,4,4,4,3,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1
9752,6.0,26.0,24924.4,9.415709,1,34.49885764604513,275.5523,6012.531,3,4,3,3,2,2,4,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1
9753,1.0,63.0,13223.66,8.609657,0,51.25081,150.6179,4511.138,4,3,4,3,4,4,2,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0
9754,2.095936042638241,53.27574750830565,34425.39,14.33579,1,65.71379,163.9512,6124.759,5,3,4,3,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
9755,0.0,64.0,39936.76222636489,11.08837,0,60.48793,197.6772,5406.56,1,2,2,4,2,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0
9756,2.095936042638241,65.0,42400.24,7.363234,0,50.49242,135.8681,4357.295,3,3,3,4,3,3,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0
9757,2.095936042638241,21.0,6081.68,8.090901,1,69.48617,265.1648,6714.393,5,5,4,3,4,5,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
9758,0.0,87.0,113392.5,12.21925,0,66.53731,135.2314,5420.187,3,3,2,4,3,2,3,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1
9759,1.0,66.0,39936.76222636489,8.243274,0,67.66702,168.183,5772.069,4,3,4,5,3,5,5,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
9760,0.0,61.0,39936.76222636489,10.13879,1,34.49885764604513,164.4427,5760.326,6,5,5,3,5,5,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1
9761,0.0,37.0,53298.45,12.94677,1,70.40113,171.1104,6536.993,2,3,2,3,4,2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0
9762,3.0,67.0,39936.76222636489,36.93677,0,71.34763,146.1088,6460.958,4,4,3,5,2,5,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1
9763,1.0,53.27574750830565,39936.76222636489,10.14506,4,55.07277,172.0047,4849.092,3,3,3,2,5,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0
9764,2.095936042638241,71.0,39936.76222636489,13.89524,0,46.23966,136.9088,4399.17,5,5,7,3,5,5,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
9765,2.0,53.27574750830565,47134.23,5.258028,1,68.82603,154.0024,6115.019,3,3,4,5,3,4,5,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0
9766,2.0,65.0,9539.0,10.82548,0,48.2368,204.3344,3398.8427520151345,6,4,4,5,3,5,3,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0
9767,1.0,66.0,52074.5,9.470909,0,50.71914,182.6165,4468.542,3,2,3,3,4,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0
9768,6.0,53.27574750830565,39936.76222636489,8.366751,1,69.08879,245.5245,6954.345,4,5,5,5,4,4,6,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0
9769,0.0,83.0,39936.76222636489,8.338162,3,65.03729,275.3421,5890.998,2,2,2,5,2,4,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1
9770,2.0,53.27574750830565,13538.2,9.419064,0,68.90291,172.0679,6368.534,3,3,4,5,3,3,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0
9771,3.0,49.0,45636.98,11.20655,1,66.62554,139.8519,5715.04,5,5,4,3,5,3,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0
9772,1.0,54.0,40958.69,8.677651,2,44.15083,163.7686,3988.109,4,3,3,2,5,3,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1
9773,2.095936042638241,44.0,17324.98,5.627446,0,60.45224,171.3986,5743.829,5,4,6,3,4,5,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0
9774,2.0,46.0,14328.73,39.99833,0,46.04312,191.2207,4164.433,4,4,3,4,4,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0
9775,0.0,51.0,9568.37,10.07947,1,71.97999,148.1509,6090.325,5,5,6,5,2,4,5,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0
9776,4.0,30.0,43778.88,9.664606,0,57.49156,182.8904,5284.148,4,3,3,3,4,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0
9777,1.0,61.0,60493.62,13.48804,0,62.6698,181.9508,5451.62,5,3,4,2,4,3,3,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1
9778,2.095936042638241,72.0,54152.37,10.85026,0,50.09011,137.536,4779.866,3,3,3,2,4,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0
9779,2.095936042638241,53.27574750830565,39936.76222636489,9.873581,0,46.55588,163.0972,4232.407,3,3,4,3,4,2,5,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1
9780,3.0,81.0,39936.76222636489,12.70645,1,64.67959,243.7515,5994.369,4,3,4,3,3,4,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0
9781,2.0,87.0,13475.85,9.281621,0,66.88596,221.9967,3398.8427520151345,4,5,3,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0
9782,0.0,68.0,30243.0,11.0865,0,68.83881,158.9147,5913.928,3,5,4,3,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0
9783,0.0,53.27574750830565,31930.06,12.67608,1,34.49885764604513,181.2382,5056.968,4,3,3,2,5,2,5,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
9784,4.0,55.0,14519.05,9.988197,1,60.1263,136.6751,5681.824,4,3,4,5,2,5,4,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
9785,2.095936042638241,21.0,68679.87,8.263977,0,64.39513,173.6318,5860.24,3,4,3,4,4,4,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
9786,2.095936042638241,39.0,39936.76222636489,10.90826,0,71.23142,148.6813,6108.902,5,5,6,4,5,2,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0
9787,2.095936042638241,73.0,55444.24,10.98044,0,60.95606,137.3016,3398.8427520151345,4,4,5,4,4,5,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0
9788,2.0,19.0,37004.19,6.397149,1,69.3778,106.7367,3398.8427520151345,5,6,5,4,2,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0
9789,2.095936042638241,36.0,10530.09,11.98523,0,51.63569,151.9063,5010.806,2,3,3,4,4,2,3,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1
9790,10.0,53.27574750830565,23693.22,13.35459,1,71.40639,243.0356,6900.075,3,4,4,3,4,4,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0
9791,1.0,58.0,54388.32,9.23885,0,70.18048,184.3131,6176.901,6,5,6,4,3,6,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0
9792,0.0,53.27574750830565,14688.94,9.164297,0,69.10375,139.398,3398.8427520151345,2,3,4,4,2,4,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0
9793,3.0,53.27574750830565,39936.76222636489,17.20583,1,62.25655,115.1811,5283.979,2,3,3,4,4,5,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
9794,3.0,31.0,40952.09,31.51841,0,70.65475,199.5944,6714.777,4,3,2,4,4,4,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1
9795,2.095936042638241,53.27574750830565,12929.43,14.52191,0,46.05744,173.0997,4193.704,3,3,3,4,2,3,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0
9796,1.0,53.27574750830565,12944.18,12.28043,1,56.40122,148.4123,4725.259,3,4,3,5,2,3,3,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1
9797,0.0,53.27574750830565,38224.65,15.19454,0,34.49885764604513,181.9496,4082.913,3,3,4,3,4,4,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0
9798,4.0,62.0,9802.53,15.23709,0,65.0829,176.5535,5909.336,5,4,5,3,3,4,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1
9799,4.0,71.0,39936.76222636489,10.6429,0,54.4197,154.1122,5253.832,3,3,2,5,3,3,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0
9800,1.0,70.0,39936.76222636489,4.515231,1,70.64245,133.0053,5915.025,4,3,3,4,4,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1
9801,0.0,51.0,33035.79,9.005334,0,50.85505,232.4132,3398.8427520151345,5,4,5,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0
